dataset,data_type,event_name,detector,url,doi_or_source,local_path,download_status,duration_s,gps_start
GWTC-3/O1-O3,strain_hdf5_4khz,GW191105_143521,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW191105_143521/v1/H-H1_GWOSC_4KHZ_R1-1256997692-4096.hdf5,GWOSC,data/real_strain/GW191105_143521/H-H1_GWOSC_4KHZ_R1-1256997692-4096.hdf5,already_exists,4096.0,1256997692.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW191105_143521,L1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW191105_143521/v1/L-L1_GWOSC_4KHZ_R1-1256997692-4096.hdf5,GWOSC,data/real_strain/GW191105_143521/L-L1_GWOSC_4KHZ_R1-1256997692-4096.hdf5,already_exists,4096.0,1256997692.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW191109_010717,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW191109_010717/v1/H-H1_GWOSC_4KHZ_R1-1257294808-4096.hdf5,GWOSC,data/real_strain/GW191109_010717/H-H1_GWOSC_4KHZ_R1-1257294808-4096.hdf5,already_exists,4096.0,1257294808.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW191109_010717,L1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW191109_010717/v1/L-L1_GWOSC_4KHZ_R1-1257294808-4096.hdf5,GWOSC,data/real_strain/GW191109_010717/L-L1_GWOSC_4KHZ_R1-1257294808-4096.hdf5,already_exists,4096.0,1257294808.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW191127_050227,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW191127_050227/v1/H-H1_GWOSC_4KHZ_R1-1258864118-4096.hdf5,GWOSC,data/real_strain/GW191127_050227/H-H1_GWOSC_4KHZ_R1-1258864118-4096.hdf5,already_exists,4096.0,1258864118.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW191127_050227,L1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW191127_050227/v1/L-L1_GWOSC_4KHZ_R1-1258864118-4096.hdf5,GWOSC,data/real_strain/GW191127_050227/L-L1_GWOSC_4KHZ_R1-1258864118-4096.hdf5,already_exists,4096.0,1258864118.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW191129_134029,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW191129_134029/v1/H-H1_GWOSC_4KHZ_R1-1259068000-4096.hdf5,GWOSC,data/real_strain/GW191129_134029/H-H1_GWOSC_4KHZ_R1-1259068000-4096.hdf5,already_exists,4096.0,1259068000.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW191129_134029,L1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW191129_134029/v1/L-L1_GWOSC_4KHZ_R1-1259068000-4096.hdf5,GWOSC,data/real_strain/GW191129_134029/L-L1_GWOSC_4KHZ_R1-1259068000-4096.hdf5,already_exists,4096.0,1259068000.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW191204_171526,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW191204_171526/v1/H-H1_GWOSC_4KHZ_R1-1259512896-4096.hdf5,GWOSC,data/real_strain/GW191204_171526/H-H1_GWOSC_4KHZ_R1-1259512896-4096.hdf5,already_exists,4096.0,1259512896.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW191204_171526,L1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW191204_171526/v1/L-L1_GWOSC_4KHZ_R1-1259512896-4096.hdf5,GWOSC,data/real_strain/GW191204_171526/L-L1_GWOSC_4KHZ_R1-1259512896-4096.hdf5,already_exists,4096.0,1259512896.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW191215_223052,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW191215_223052/v1/H-H1_GWOSC_4KHZ_R1-1260482223-4096.hdf5,GWOSC,data/real_strain/GW191215_223052/H-H1_GWOSC_4KHZ_R1-1260482223-4096.hdf5,already_exists,4096.0,1260482223.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW191215_223052,L1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW191215_223052/v1/L-L1_GWOSC_4KHZ_R1-1260482223-4096.hdf5,GWOSC,data/real_strain/GW191215_223052/L-L1_GWOSC_4KHZ_R1-1260482223-4096.hdf5,already_exists,4096.0,1260482223.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW191216_213338,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW191216_213338/v1/H-H1_GWOSC_4KHZ_R1-1260565189-4096.hdf5,GWOSC,data/real_strain/GW191216_213338/H-H1_GWOSC_4KHZ_R1-1260565189-4096.hdf5,already_exists,4096.0,1260565189.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW191216_213338,L1,,GWOSC,,no_gwosc_url,,
GWTC-3/O1-O3,strain_hdf5_4khz,GW191219_163120,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW191219_163120/v1/H-H1_GWOSC_4KHZ_R1-1260806251-4096.hdf5,GWOSC,data/real_strain/GW191219_163120/H-H1_GWOSC_4KHZ_R1-1260806251-4096.hdf5,already_exists,4096.0,1260806251.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW191219_163120,L1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW191219_163120/v1/L-L1_GWOSC_4KHZ_R1-1260806251-4096.hdf5,GWOSC,data/real_strain/GW191219_163120/L-L1_GWOSC_4KHZ_R1-1260806251-4096.hdf5,already_exists,4096.0,1260806251.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW191222_033537,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW191222_033537/v1/H-H1_GWOSC_4KHZ_R1-1261018908-4096.hdf5,GWOSC,data/real_strain/GW191222_033537/H-H1_GWOSC_4KHZ_R1-1261018908-4096.hdf5,already_exists,4096.0,1261018908.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW191222_033537,L1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW191222_033537/v1/L-L1_GWOSC_4KHZ_R1-1261018908-4096.hdf5,GWOSC,data/real_strain/GW191222_033537/L-L1_GWOSC_4KHZ_R1-1261018908-4096.hdf5,already_exists,4096.0,1261018908.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW191230_180458,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW191230_180458/v1/H-H1_GWOSC_4KHZ_R1-1261762269-4096.hdf5,GWOSC,data/real_strain/GW191230_180458/H-H1_GWOSC_4KHZ_R1-1261762269-4096.hdf5,already_exists,4096.0,1261762269.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW191230_180458,L1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW191230_180458/v1/L-L1_GWOSC_4KHZ_R1-1261762269-4096.hdf5,GWOSC,data/real_strain/GW191230_180458/L-L1_GWOSC_4KHZ_R1-1261762269-4096.hdf5,already_exists,4096.0,1261762269.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200112_155838,H1,,GWOSC,,no_gwosc_url,,
GWTC-3/O1-O3,strain_hdf5_4khz,GW200112_155838,L1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200112_155838/v1/L-L1_GWOSC_4KHZ_R1-1262877888-4096.hdf5,GWOSC,data/real_strain/GW200112_155838/L-L1_GWOSC_4KHZ_R1-1262877888-4096.hdf5,already_exists,4096.0,1262877888.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200128_022011,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200128_022011/v1/H-H1_GWOSC_4KHZ_R1-1264211182-4096.hdf5,GWOSC,data/real_strain/GW200128_022011/H-H1_GWOSC_4KHZ_R1-1264211182-4096.hdf5,already_exists,4096.0,1264211182.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200128_022011,L1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200128_022011/v1/L-L1_GWOSC_4KHZ_R1-1264211182-4096.hdf5,GWOSC,data/real_strain/GW200128_022011/L-L1_GWOSC_4KHZ_R1-1264211182-4096.hdf5,already_exists,4096.0,1264211182.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200129_065458,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200129_065458/v1/H-H1_GWOSC_4KHZ_R1-1264314069-4096.hdf5,GWOSC,data/real_strain/GW200129_065458/H-H1_GWOSC_4KHZ_R1-1264314069-4096.hdf5,already_exists,4096.0,1264314069.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200129_065458,L1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200129_065458/v1/L-L1_GWOSC_4KHZ_R1-1264314069-4096.hdf5,GWOSC,data/real_strain/GW200129_065458/L-L1_GWOSC_4KHZ_R1-1264314069-4096.hdf5,already_exists,4096.0,1264314069.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200202_154313,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200202_154313/v1/H-H1_GWOSC_4KHZ_R1-1264691364-4096.hdf5,GWOSC,data/real_strain/GW200202_154313/H-H1_GWOSC_4KHZ_R1-1264691364-4096.hdf5,already_exists,4096.0,1264691364.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200202_154313,L1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200202_154313/v1/L-L1_GWOSC_4KHZ_R1-1264691364-4096.hdf5,GWOSC,data/real_strain/GW200202_154313/L-L1_GWOSC_4KHZ_R1-1264691364-4096.hdf5,already_exists,4096.0,1264691364.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200208_130117,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200208_130117/v1/H-H1_GWOSC_4KHZ_R1-1265200048-4096.hdf5,GWOSC,data/real_strain/GW200208_130117/H-H1_GWOSC_4KHZ_R1-1265200048-4096.hdf5,already_exists,4096.0,1265200048.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200208_130117,L1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200208_130117/v1/L-L1_GWOSC_4KHZ_R1-1265200048-4096.hdf5,GWOSC,data/real_strain/GW200208_130117/L-L1_GWOSC_4KHZ_R1-1265200048-4096.hdf5,already_exists,4096.0,1265200048.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200209_085452,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200209_085452/v1/H-H1_GWOSC_4KHZ_R1-1265271663-4096.hdf5,GWOSC,data/real_strain/GW200209_085452/H-H1_GWOSC_4KHZ_R1-1265271663-4096.hdf5,already_exists,4096.0,1265271663.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200209_085452,L1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200209_085452/v1/L-L1_GWOSC_4KHZ_R1-1265271663-4096.hdf5,GWOSC,data/real_strain/GW200209_085452/L-L1_GWOSC_4KHZ_R1-1265271663-4096.hdf5,already_exists,4096.0,1265271663.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200219_094415,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200219_094415/v1/H-H1_GWOSC_4KHZ_R1-1266138626-4096.hdf5,GWOSC,data/real_strain/GW200219_094415/H-H1_GWOSC_4KHZ_R1-1266138626-4096.hdf5,already_exists,4096.0,1266138626.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200219_094415,L1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200219_094415/v1/L-L1_GWOSC_4KHZ_R1-1266138626-4096.hdf5,GWOSC,data/real_strain/GW200219_094415/L-L1_GWOSC_4KHZ_R1-1266138626-4096.hdf5,already_exists,4096.0,1266138626.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200224_222234,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200224_222234/v1/H-H1_GWOSC_4KHZ_R1-1266616125-4096.hdf5,GWOSC,data/real_strain/GW200224_222234/H-H1_GWOSC_4KHZ_R1-1266616125-4096.hdf5,already_exists,4096.0,1266616125.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200224_222234,L1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200224_222234/v1/L-L1_GWOSC_4KHZ_R1-1266616125-4096.hdf5,GWOSC,data/real_strain/GW200224_222234/L-L1_GWOSC_4KHZ_R1-1266616125-4096.hdf5,already_exists,4096.0,1266616125.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200225_060421,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200225_060421/v1/H-H1_GWOSC_4KHZ_R1-1266643832-4096.hdf5,GWOSC,data/real_strain/GW200225_060421/H-H1_GWOSC_4KHZ_R1-1266643832-4096.hdf5,already_exists,4096.0,1266643832.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200225_060421,L1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200225_060421/v1/L-L1_GWOSC_4KHZ_R1-1266643832-4096.hdf5,GWOSC,data/real_strain/GW200225_060421/L-L1_GWOSC_4KHZ_R1-1266643832-4096.hdf5,already_exists,4096.0,1266643832.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200302_015811,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200302_015811/v1/H-H1_GWOSC_4KHZ_R1-1267147462-4096.hdf5,GWOSC,data/real_strain/GW200302_015811/H-H1_GWOSC_4KHZ_R1-1267147462-4096.hdf5,already_exists,4096.0,1267147462.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200302_015811,L1,,GWOSC,,no_gwosc_url,,
GWTC-3/O1-O3,strain_hdf5_4khz,GW200311_115853,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200311_115853/v1/H-H1_GWOSC_4KHZ_R1-1267961104-4096.hdf5,GWOSC,data/real_strain/GW200311_115853/H-H1_GWOSC_4KHZ_R1-1267961104-4096.hdf5,already_exists,4096.0,1267961104.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200311_115853,L1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200311_115853/v1/L-L1_GWOSC_4KHZ_R1-1267961104-4096.hdf5,GWOSC,data/real_strain/GW200311_115853/L-L1_GWOSC_4KHZ_R1-1267961104-4096.hdf5,already_exists,4096.0,1267961104.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200316_215756,H1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200316_215756/v1/H-H1_GWOSC_4KHZ_R1-1268429047-4096.hdf5,GWOSC,data/real_strain/GW200316_215756/H-H1_GWOSC_4KHZ_R1-1268429047-4096.hdf5,already_exists,4096.0,1268429047.0
GWTC-3/O1-O3,strain_hdf5_4khz,GW200316_215756,L1,https://gwosc.org/eventapi/json/GWTC-3-confident/GW200316_215756/v1/L-L1_GWOSC_4KHZ_R1-1268429047-4096.hdf5,GWOSC,data/real_strain/GW200316_215756/L-L1_GWOSC_4KHZ_R1-1268429047-4096.hdf5,already_exists,4096.0,1268429047.0
GWTC-3/O1-O3,skymap_or_pe,GW150914,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW150914_095045_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW151012,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW151012_095443_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW151226,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW151226_033853_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW170104,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW170104_101158_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW170608,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW170608_020116_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW170729,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW170729_185629_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW170809,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW170809_082821_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW170814,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW170814_103043_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW170818,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW170818_022509_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW170823,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW170823_131358_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190408_181802,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190408_181802_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190412,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190412_053044_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190413_134308,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190413_134308_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190421_213856,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190421_213856_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190503_185404,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190503_185404_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190512_180714,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190512_180714_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190513_205428,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190513_205428_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190517_055101,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190517_055101_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190519_153544,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190519_153544_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190521,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190521_030229_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190521_074359,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190521_074359_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190602_175927,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190602_175927_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190620_030421,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190620_030421_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190630_185205,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190630_185205_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190701_203306,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190701_203306_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190706_222641,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190706_222641_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190707_093326,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190707_093326_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190708_232457,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190708_232457_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190720_000836,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190720_000836_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190725_174728,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190725_174728_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190727_060333,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190727_060333_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190728_064510,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190728_064510_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190803_022701,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190803_022701_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190828_063405,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190828_063405_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190828_065509,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190828_065509_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190910_112807,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190910_112807_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190915_235702,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190915_235702_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190924_021846,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190924_021846_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190925_232845,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190925_232845_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190929_012149,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190929_012149_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW190930_133541,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC2p1-v2-GW190930_133541_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW191105_143521,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC3p0-v2-GW191105_143521_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW191109_010717,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC3p0-v2-GW191109_010717_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW191127_050227,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC3p0-v2-GW191127_050227_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW191129_134029,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC3p0-v2-GW191129_134029_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW191204_171526,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC3p0-v2-GW191204_171526_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW191215_223052,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC3p0-v2-GW191215_223052_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW191216_213338,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC3p0-v2-GW191216_213338_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW191219_163120,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC3p0-v2-GW191219_163120_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW191222_033537,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC3p0-v2-GW191222_033537_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW191230_180458,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC3p0-v2-GW191230_180458_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW200112_155838,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC3p0-v2-GW200112_155838_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW200128_022011,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC3p0-v2-GW200128_022011_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW200129_065458,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC3p0-v2-GW200129_065458_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW200202_154313,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC3p0-v2-GW200202_154313_PEDataRelease_mixed_cosmo.h5,,,
GWTC-3/O1-O3,skymap_or_pe,GW200208_130117,,,LVK/GWOSC/Zenodo,data/gwtc3_raw/pe_h5_cosmo/IGWN-GWTC3p0-v2-GW200208_130117_PEDataRelease_mixed_cosmo.h5,,,
